year,col0,col1,cop
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),1030681000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL MAGDALENA (CORPAMAG),5511968000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL QUINDIO  (CRQ),4063113000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR (CSB),3881300000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL TOLIMA  (CORTOLIMA),1558297000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO - CODECHOCO,3686715000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA - CORALINA",2934804000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA,2520954000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA,1788580000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA - CORPOURABA,4909767000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,FONAM - GESTION GENERAL,62389607000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES- IDEAM",123644834000.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,MINAMBIENTE VIVIENDA DESARROLLO T. - GESTION GENERAL,207446686988.0
2014,AMBIENTE Y DESARROLLO SOSTENIBLE,MINAMBIENTE VIVIENDA DESARROLLO T. - UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA DE PARQUES NACIONALES NATURALES,53660246000.0
2014,CIENCIA Y TECNOLOGIA,"CIENCIA, TECNOLOGIA E INNOVACION - GESTION GENERAL",341982250000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",INSTITUTO NACIONAL DE METROLOGIA - INM,42395000000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.,17621800000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR,15971204000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL,486687740000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,236801600000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",SUPERINTENDENCIA DE SOCIEDADES,232730000000.0
2014,"COMERCIO, INDUSTRIA Y TURISMO",UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL DE CONTADORES,18469500000.0
2014,COMUNICACIONES,AGENCIA NACIONAL DEL ESPECTRO - ANE,46645800000.0
2014,COMUNICACIONES,AUTORIDAD NACIONAL DE TELEVISION,244648000000.0
2014,COMUNICACIONES,FONDO DE COMUNICACIONES,1600959329600.0
2014,COMUNICACIONES,MINISTERIO DE COMUNICACIONES - GESTION GENERAL,50133200000.0
2014,COMUNICACIONES,MINISTERIO DE COMUNICACIONES - UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE TELECOMUNICACIONES,21244100000.0
2014,CONGRESO DE LA REPUBLICA,CONGRESO DE LA REPUBLICA - CAMARA DE REPRESENTANTES - GESTION GENERAL,488525000000.0
2014,CONGRESO DE LA REPUBLICA,CONGRESO DE LA REPUBLICA - SENADO DE LA REPUBLICA - GESTION GENERAL,390595450556.0
2014,CULTURA,ARCHIVO GENERAL DE LA NACION,38627713164.0
2014,CULTURA,INSTITUTO CARO Y CUERVO,18556156894.0
2014,CULTURA,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,19452673658.0
2014,CULTURA,MINISTERIO DE CULTURA - GESTION GENERAL,302451666369.0
2014,DEFENSA Y POLICIA,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,2154394000000.0
2014,DEFENSA Y POLICIA,CAJA DE RETIRO DE LAS FUERZAS MILITARES,4123059000000.0
2014,DEFENSA Y POLICIA,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,4596042000000.0
2014,DEFENSA Y POLICIA,CLUB MILITAR DE OFICIALES,81360000000.0
2014,DEFENSA Y POLICIA,DEFENSA CIVIL COLOMBIANA,27989000000.0
2014,DEFENSA Y POLICIA,FONPOLICIA - GESTION GENERAL,367077000000.0
2014,DEFENSA Y POLICIA,HOSPITAL MILITAR,564969800000.0
2014,DEFENSA Y POLICIA,INSTITUTO CASAS FISCALES DEL EJERCITO,149894000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - ARMADA,1765199000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,82831000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,105826000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - EJERCITO,6924775000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - FUERZA AEREA,1706488000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - GESTION GENERAL,1519504000000.0
2014,DEFENSA Y POLICIA,MINISTERIO DE DEFENSA NACIONAL - SALUD,827051000000.0
2014,DEFENSA Y POLICIA,POLICIA NACIONAL - GESTION GENERAL,7178854000000.0
2014,DEFENSA Y POLICIA,POLICIA NACIONAL - SALUD,771904000000.0
2014,DEFENSA Y POLICIA,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,28150000000.0
2014,DEPORTE Y RECREACION,"DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE, LA RECREACION, LA ACTIVIDAD FISICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE – COLDEPORTES – GESTION GENERAL",271320043772.0
2014,EDUCACION,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,7552586848.0
2014,EDUCACION,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,10476098486.0
2014,EDUCACION,INSTITUTO NACIONAL PARA CIEGOS (INCI),10921614094.0
2014,EDUCACION,INSTITUTO NACIONAL PARA SORDOS (INSOR),10102825814.0
2014,EDUCACION,INSTITUTO TECNICO CENTRAL,17619327793.0
2014,EDUCACION,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ DE CALI,6294773491.0
2014,EDUCACION,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,20664063162.0
2014,EDUCACION,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,26828724555102.0
2014,EMPLEO PUBLICO,COMISION NACIONAL DEL SERVICIO CIVIL,107280260000.0
2014,EMPLEO PUBLICO,DEPARTAMENTO FUNCION PUBLICA - GESTION GENERAL,20899765000.0
2014,EMPLEO PUBLICO,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),305213882000.0
2014,FISCALIA,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,4476047549482.0
2014,FISCALIA,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,768183077356.0
2014,HACIENDA,COLJUEGOS,46910000000.0
2014,HACIENDA,FONDO ADAPTACION,4102404000000.0
2014,HACIENDA,MINHACIENDA Y CREDITO PUBLICO - GESTION GENERAL,38536064931438.0
2014,HACIENDA,SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA,71816000000.0
2014,HACIENDA,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,782022250000.0
2014,HACIENDA,UGOPP - GESTION GENERAL,297400000000.0
2014,HACIENDA,"UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES - ITRC",32476000000.0
2014,HACIENDA,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURIA GENERAL DE LA NACION,70359080672.0
2014,HACIENDA,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES,4754638465436.0
2014,HACIENDA,UNIDAD DE INFORMACION Y ANALISIS FINANCIERO,30340000000.0
2014,INCLUSION SOCIAL Y RECONCILIACION,AGENCIA NACIONAL PARA LA SUPERACION DE LA POBREZA EXTREMA,163415700000.0
2014,INCLUSION SOCIAL Y RECONCILIACION,CENTRO DE MEMORIA HISTORICA,81930000000.0
2014,INCLUSION SOCIAL Y RECONCILIACION,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL - GESTION GENERAL,2627116847081.0
2014,INCLUSION SOCIAL Y RECONCILIACION,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),8629270000000.0
2014,INCLUSION SOCIAL Y RECONCILIACION,UNIDAD ADMINISTRATIVA ESPECIAL PARA LA CONSOLIDACION TERRITORIAL,185746000000.0
2014,INCLUSION SOCIAL Y RECONCILIACION,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,2817988465216.0
2014,INFORMACION ESTADISTICA,DANE - GESTION GENERAL,360929146839.0
2014,INFORMACION ESTADISTICA,FONDO ROTATORIO DEL DANE,26442000000.0
2014,INFORMACION ESTADISTICA,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC,317588000000.0
2014,INTELIGENCIA,DAS - GESTION GENERAL,0.0
2014,INTELIGENCIA,DEPARTAMENTO ADMINISTRATIVO DIRECCION NACIONAL DE INTELIGENCIA - GESTION GENERAL,96512000000.0
2014,INTELIGENCIA,FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD,34145600000.0
2014,INTERIOR,CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE,57808453000.0
2014,INTERIOR,DIRECCION NACIONAL DE BOMBEROS,58704086448.0
2014,INTERIOR,DIRECCION NACIONAL DEL DERECHO DE AUTOR,16256735320.0
2014,INTERIOR,FONDO PARA LA PARTICIPACION Y EL FORTALECIMIENTO DE LA DEMOCRACIA,15943065834.0
2014,INTERIOR,MININTERIOR Y JUSTICIA - GESTION GENERAL,668222204876.0
2014,INTERIOR,UNIDAD NACIONAL DE PROTECCION - UNP,1545500609136.0
2014,JUSTICIA Y DEL DERECHO,DIRECCION NACIONAL DE ESTUPEFACIENTES EN LIQUIDACION,192687095832.0
2014,JUSTICIA Y DEL DERECHO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,1877990231450.0
2014,JUSTICIA Y DEL DERECHO,MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTION GENERAL,95189839973.0
2014,JUSTICIA Y DEL DERECHO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,1455494128880.0
2014,JUSTICIA Y DEL DERECHO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,71529520922.0
2014,JUSTICIA Y DEL DERECHO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - SPC,633427916725.0
2014,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,2170321176000.0
2014,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,374241408000.0
2014,MINAS Y ENERGIA,INSTITUTO COLOMBIANO DE GEOLOGIA Y MINERIA -INGEOMINAS-,149139450000.0
2014,MINAS Y ENERGIA,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,92811930000.0
2014,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,68439754000.0
2014,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,4040591072000.0
2014,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,147121252000.0
2014,ORGANISMOS DE CONTROL,AUDITORIA GRAL. REPUBLICA - GESTION GENERAL,28623000000.0
2014,ORGANISMOS DE CONTROL,CONTRALORIA GRAL. REPUBLICA - GESTION GENERAL,465988500000.0
2014,ORGANISMOS DE CONTROL,DEFENSORIA DEL PUEBLO,710334000000.0
2014,ORGANISMOS DE CONTROL,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,118068000000.0
2014,ORGANISMOS DE CONTROL,MINISTERIO PUBLICO - GESTION GENERAL,475564290000.0
2014,ORGANISMOS DE CONTROL,MINISTERIO PUBLICO - INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,4298000000.0
2014,PLANEACION,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,957468201600.0
2014,PLANEACION,FONDO NACIONAL DE REGALIAS,784890000000.0
2014,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,552583522224.0
2014,PLANEACION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE.,48576000000.0
2014,PRESIDENCIA DE LA REPUBLICA,AGENCIA COLOMBIANA PARA LA REINTEGRACION DE PERSONAS Y GRUPOS ALZADOS EN ARMAS,319974000000.0
2014,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",263792190976.0
2014,PRESIDENCIA DE LA REPUBLICA,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,558838220666.0
2014,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,431004116344.0
2014,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO DE ESTADO,115579559486.0
2014,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,983305856570.0
2014,RAMA JUDICIAL,RAMA JUDICIAL - CORTE CONSTITUCIONAL,48432872602.0
2014,RAMA JUDICIAL,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,142950704184.0
2014,RAMA JUDICIAL,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,4292190745474.0
2014,REGISTRADURIA,FONDO ROTATORIO DE LA REGISTRADURIA,158070000000.0
2014,REGISTRADURIA,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,19594000000.0
2014,REGISTRADURIA,REGISTRAD. NAL DEL ESTADO CIVI - CONSEJO NACIONAL ELECTORAL,5330000000.0
2014,REGISTRADURIA,REGISTRAD. NAL DEL ESTADO CIVI - GESTION GENERAL,719478000000.0
2014,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,1122192000000.0
2014,RELACIONES EXTERIORES,MINIRELACIONES EXTERIORES - GESTION GENERAL,537132000000.0
2014,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,367577600000.0
2014,SALUD Y PROTECCION SOCIAL,DIRECCION DE ADMINISTRACION DE FONDOS DE LA PROTECCION SOCIAL,10062955965039.0
2014,SALUD Y PROTECCION SOCIAL,FONDO DE PREVISION SOCIAL DEL CONGRESO - CESANTIAS Y VIVIENDA,18839237000.0
2014,SALUD Y PROTECCION SOCIAL,FONDO DE PREVISION SOCIAL DEL CONGRESO - PENSIONES,304869239000.0
2014,SALUD Y PROTECCION SOCIAL,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - SALUD ,163017870000.0
2014,SALUD Y PROTECCION SOCIAL,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA -PENSIONES,281299600000.0
2014,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE SALUD (INS),112785448000.0
2014,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,315203400000.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA,3371137000.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - INSTITUTO NACIONAL DE CANCEROLOGIA ,43694350702.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE AGUA DE DIOS,30467100000.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE CONTRATACION,11015400000.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - UNIDAD ADMINISTRATIVA ESPECIAL FONDO NACIONAL DE ESTUPEFACIENTES,13229600000.0
2014,SALUD Y PROTECCION SOCIAL,MINISTERIO DE SALUD Y PROTECCION SOCIAL - GESTION GENERAL,879313212000.0
2014,SALUD Y PROTECCION SOCIAL,SUPERINTENDENCIA NACIONAL DE SALUD,87978573321686.0
2014,TRABAJO,MINISTERIO PROTECCION SOCIAL - CAJA DE PREVISION SOCIAL DE COMUNICACIONES (CAPRECOM),0.0
2014,TRABAJO,MINISTERIO PROTECCION SOCIAL - GESTION GENERAL,43448544430296.0
2014,TRABAJO,MINISTERIO PROTECCION SOCIAL - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,51253700000.0
2014,TRABAJO,SERVICIO NACIONAL DE APRENDIZAJE (SENA),10767906650000.0
2014,TRABAJO,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,49396348000.0
2014,TRANSPORTE,INSTITUTO NACIONAL DE CONCESIONES - INCO,5761591868000.0
2014,TRANSPORTE,INSTITUTO NACIONAL DE VIAS,15394479640000.0
2014,TRANSPORTE,MINISTERIO DE TRANSPORTE - GESTION GENERAL,503544880000.0
2014,TRANSPORTE,MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE,63000000000.0
2014,TRANSPORTE,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,3686743004000.0
2014,"VIVIENDA, CIUDAD Y TERRITORIO",COMISION DE REGULACION DE AGUA POTABLE Y SANEAMIENTO BASICO CRA,13086282000.0
2014,"VIVIENDA, CIUDAD Y TERRITORIO",FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,3589921696000.0
2014,"VIVIENDA, CIUDAD Y TERRITORIO","MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO - GESTION GENERAL",1724065059923.0
2015,AGROPECUARIO,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,69376200000.0
2015,AGROPECUARIO,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),498175000000.0
2015,AGROPECUARIO,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER,404519053866.0
2015,AGROPECUARIO,MINAGRICULTURA - GESTION GENERAL,3324371258704.0
2015,AGROPECUARIO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS,453221800000.0
2015,AGROPECUARIO,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS UPRA",15708226667.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES ANLA,38736658000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE - CORPOMOJANA,2804798000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA - CDA,3235209000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE BOYACA (CORPOBOYACA),5150272000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE CALDAS (CORPOCALDAS),5677284000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE CHIVOR (CORPOCHIVOR),3706224000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),5587538000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),2978811000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),3290394000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y SAN JORGE (CVS),4846258000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE NARINO (CORPONARINO),3854876000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE RISARALDA (CARDER),4048826000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE SANTANDER (CAS),3188416000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE),5434198000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL ALTO MAGDALENA (CAM),6565576000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL ATLANTICO - CRA,1631322000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),1825520000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL CAUCA (CRC),9575188000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),3748428000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL CESAR (CORPOCESAR),4400532000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),952160000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL MAGDALENA (CORPAMAG),7563262000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL QUINDIO (CRQ),8140344000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR (CSB),3986370000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL DEL TOLIMA (CORTOLIMA),3186482000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO - CODECHOCO,3484652000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA - CORALINA",2768781000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA,2513127000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA,1831876000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA - CORPOURABA,4576505000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,FONAM - GESTION GENERAL,64261741500.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES- IDEAM",143377870000.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,231430124762.0
2015,AMBIENTE Y DESARROLLO SOSTENIBLE,PARQUES NACIONALES NATURALES DE COLOMBIA,63458122000.0
2015,CIENCIA Y TECNOLOGIA,"DEPARTAMENTO ADMINISTRATIVO DE LA CIENCIA, TECNOLOGIA E INNOVACION - GESTION GENERAL",378340729121.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",INSTITUTO NACIONAL DE METROLOGIA - INM,43043000000.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.,16585400000.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR,18027299346.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL,477673700000.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,264711000000.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",SUPERINTENDENCIA DE SOCIEDADES,244075400000.0
2015,"COMERCIO, INDUSTRIA Y TURISMO",UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,13322000000.0
2015,COMUNICACIONES,AGENCIA NACIONAL DEL ESPECTRO - ANE,42280000000.0
2015,COMUNICACIONES,AUTORIDAD NACIONAL DE TELEVISION ANTV,246661000000.0
2015,COMUNICACIONES,FONDO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,1458647822000.0
2015,COMUNICACIONES,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - GESTION GENERAL,58189300000.0
2015,COMUNICACIONES,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,25228000000.0
2015,CONGRESO DE LA REPUBLICA,CONGRESO DE LA REPUBLICA  SENADO GESTION GENERAL,339011800000.0
2015,CONGRESO DE LA REPUBLICA,CONGRESO DE LA REPUBLICA - CAMARA DE REPRESENTANTES - GESTION GENERAL,482726000000.0
